###############################################################################
###############################################################################

RK45 RESULTS

Tolerance:	1e-06 * y_n

###############################################################################
###############################################################################

t	, y(t)	, Δt	, LTE
3.115628, 3.701196, 0.005615, 0.000003
3.121317, 3.703405, 0.005689, 0.000003
3.127082, 3.705611, 0.005765, 0.000003
3.132926, 3.707815, 0.005845, 0.000003
3.138854, 3.710016, 0.005927, 0.000003
3.144867, 3.712215, 0.006013, 0.000003
3.150970, 3.714410, 0.006103, 0.000003
3.157166, 3.716602, 0.006197, 0.000003
3.163461, 3.718790, 0.006295, 0.000003
3.169858, 3.720974, 0.006397, 0.000003
3.176362, 3.723153, 0.006504, 0.000003
3.182979, 3.725328, 0.006617, 0.000003
3.189714, 3.727499, 0.006735, 0.000003
3.196574, 3.729663, 0.006860, 0.000003
3.203565, 3.731822, 0.006991, 0.000003
3.210695, 3.733974, 0.007130, 0.000003
3.217971, 3.736120, 0.007277, 0.000003
3.225404, 3.738257, 0.007433, 0.000003
3.233002, 3.740387, 0.007598, 0.000003
3.240777, 3.742507, 0.007775, 0.000003
3.248740, 3.744618, 0.007964, 0.000003
3.256907, 3.746718, 0.008166, 0.000003
3.265290, 3.748806, 0.008384, 0.000003
3.273909, 3.750880, 0.008619, 0.000003
3.282783, 3.752940, 0.008874, 0.000003
3.291934, 3.754983, 0.009151, 0.000003
3.301389, 3.757009, 0.009455, 0.000003
3.311177, 3.759013, 0.009788, 0.000003
3.321335, 3.760994, 0.010158, 0.000003
3.331905, 3.762949, 0.010570, 0.000003
3.342938, 3.764873, 0.011033, 0.000003
3.354497, 3.766762, 0.011559, 0.000003
3.366659, 3.768609, 0.012162, 0.000003
3.379524, 3.770408, 0.012865, 0.000003
3.393220, 3.772147, 0.013696, 0.000003
3.407921, 3.773814, 0.014701, 0.000003
3.423871, 3.775389, 0.015950, 0.000002
3.441434, 3.776848, 0.017563, 0.000002
3.461196, 3.778148, 0.019761, 0.000002
3.484234, 3.779221, 0.023038, 0.000002
3.513106, 3.779939, 0.028873, 0.000001
3.563995, 3.779985, 0.050889, 0.000000
3.613371, 3.777298, 0.049375, -0.000004
3.641347, 3.774800, 0.027977, -0.000004
3.663430, 3.772338, 0.022082, -0.000004
3.682315, 3.769892, 0.018885, -0.000004
3.699107, 3.767456, 0.016792, -0.000004
3.714391, 3.765028, 0.015284, -0.000004
3.728521, 3.762604, 0.014130, -0.000004
3.741729, 3.760185, 0.013209, -0.000004
3.754182, 3.757769, 0.012452, -0.000004
3.765997, 3.755357, 0.011816, -0.000004
3.777268, 3.752948, 0.011271, -0.000004
3.788066, 3.750541, 0.010798, -0.000004
3.798447, 3.748137, 0.010381, -0.000004
3.808459, 3.745736, 0.010012, -0.000004
3.818139, 3.743336, 0.009680, -0.000004
3.827520, 3.740939, 0.009381, -0.000004
3.836630, 3.738544, 0.009109, -0.000004
3.845491, 3.736151, 0.008861, -0.000004
3.854124, 3.733760, 0.008633, -0.000004
3.862546, 3.731370, 0.008423, -0.000004
3.870774, 3.728983, 0.008228, -0.000004
3.878820, 3.726597, 0.008046, -0.000004
3.886697, 3.724214, 0.007877, -0.000004
3.894416, 3.721832, 0.007719, -0.000004
3.901987, 3.719452, 0.007571, -0.000004
3.909418, 3.717073, 0.007431, -0.000004
3.916717, 3.714697, 0.007299, -0.000004
3.923892, 3.712322, 0.007175, -0.000004
3.930949, 3.709948, 0.007057, -0.000004
3.937894, 3.707577, 0.006945, -0.000004
3.944734, 3.705207, 0.006839, -0.000004
3.951472, 3.702839, 0.006738, -0.000004
3.958113, 3.700472, 0.006642, -0.000004
3.964663, 3.698107, 0.006550, -0.000004
3.971125, 3.695744, 0.006462, -0.000004
3.977502, 3.693382, 0.006378, -0.000004
3.983799, 3.691022, 0.006297, -0.000004
3.990019, 3.688664, 0.006220, -0.000004
3.996164, 3.686307, 0.006145, -0.000004
4.002238, 3.683952, 0.006074, -0.000004
4.008243, 3.681598, 0.006005, -0.000004
4.014182, 3.679246, 0.005939, -0.000004
4.020057, 3.676896, 0.005875, -0.000004
4.025871, 3.674547, 0.005814, -0.000004
4.031625, 3.672199, 0.005754, -0.000004
4.037322, 3.669854, 0.005697, -0.000004
4.042963, 3.667509, 0.005641, -0.000004
4.048550, 3.665167, 0.005587, -0.000004
4.054085, 3.662826, 0.005535, -0.000004
4.059570, 3.660486, 0.005485, -0.000004
4.065006, 3.658148, 0.005436, -0.000004
4.070395, 3.655812, 0.005389, -0.000004
4.075737, 3.653477, 0.005343, -0.000004
4.081035, 3.651144, 0.005298, -0.000004
4.086289, 3.648812, 0.005254, -0.000004
4.091502, 3.646482, 0.005212, -0.000004
4.096673, 3.644153, 0.005171, -0.000004
4.101804, 3.641826, 0.005131, -0.000004
4.106896, 3.639500, 0.005092, -0.000004
4.111951, 3.637176, 0.005054, -0.000004
4.116968, 3.634853, 0.005018, -0.000004
4.121950, 3.632532, 0.004982, -0.000004
4.126896, 3.630213, 0.004947, -0.000004
4.131809, 3.627894, 0.004912, -0.000004
4.136688, 3.625578, 0.004879, -0.000004
4.141534, 3.623263, 0.004846, -0.000004
4.146348, 3.620949, 0.004815, -0.000004
4.151132, 3.618637, 0.004783, -0.000004
4.155885, 3.616327, 0.004753, -0.000004
4.160609, 3.614018, 0.004723, -0.000004
4.165303, 3.611710, 0.004694, -0.000004
4.169969, 3.609404, 0.004666, -0.000004
4.174608, 3.607100, 0.004638, -0.000004
4.179219, 3.604797, 0.004611, -0.000004
4.183803, 3.602495, 0.004585, -0.000004
4.188362, 3.600195, 0.004559, -0.000004
4.192895, 3.597897, 0.004533, -0.000004
4.197404, 3.595600, 0.004508, -0.000004
4.201888, 3.593304, 0.004484, -0.000004
4.206347, 3.591010, 0.004460, -0.000004
4.210784, 3.588718, 0.004436, -0.000004
4.215197, 3.586427, 0.004413, -0.000004
4.219588, 3.584137, 0.004391, -0.000004
4.223957, 3.581849, 0.004369, -0.000004
4.228304, 3.579562, 0.004347, -0.000004
4.232630, 3.577277, 0.004326, -0.000004
4.236935, 3.574993, 0.004305, -0.000004
4.241219, 3.572711, 0.004284, -0.000004
4.245483, 3.570431, 0.004264, -0.000004
4.249728, 3.568151, 0.004244, -0.000004
4.253953, 3.565874, 0.004225, -0.000004
4.258159, 3.563597, 0.004206, -0.000004
4.262346, 3.561322, 0.004187, -0.000004
4.266515, 3.559049, 0.004169, -0.000004
4.270666, 3.556777, 0.004151, -0.000004
4.274799, 3.554507, 0.004133, -0.000004
4.278915, 3.552238, 0.004116, -0.000004
4.283013, 3.549970, 0.004098, -0.000004
4.287095, 3.547704, 0.004082, -0.000004
4.291160, 3.545440, 0.004065, -0.000004
4.295208, 3.543177, 0.004049, -0.000004
4.299241, 3.540915, 0.004033, -0.000004
4.303258, 3.538655, 0.004017, -0.000004
4.307259, 3.536396, 0.004001, -0.000004
4.311245, 3.534139, 0.003986, -0.000004
4.315216, 3.531883, 0.003971, -0.000004
4.319172, 3.529628, 0.003956, -0.000004
4.323113, 3.527376, 0.003942, -0.000004
4.327041, 3.525124, 0.003927, -0.000004
4.330954, 3.522874, 0.003913, -0.000004
4.334853, 3.520625, 0.003899, -0.000004
4.338738, 3.518378, 0.003885, -0.000004
4.342610, 3.516133, 0.003872, -0.000004
4.346469, 3.513888, 0.003859, -0.000003
4.350315, 3.511646, 0.003846, -0.000003
4.354148, 3.509404, 0.003833, -0.000003
4.357968, 3.507164, 0.003820, -0.000003
4.361775, 3.504926, 0.003808, -0.000003
4.365570, 3.502689, 0.003795, -0.000003
4.369354, 3.500453, 0.003783, -0.000003
4.373125, 3.498219, 0.003771, -0.000003
4.376884, 3.495986, 0.003759, -0.000003
4.380632, 3.493755, 0.003748, -0.000003
4.384368, 3.491525, 0.003736, -0.000003
4.388093, 3.489297, 0.003725, -0.000003
4.391807, 3.487070, 0.003714, -0.000003
4.395510, 3.484844, 0.003703, -0.000003
4.399202, 3.482620, 0.003692, -0.000003
4.402883, 3.480397, 0.003681, -0.000003
4.406554, 3.478176, 0.003671, -0.000003
4.410215, 3.475956, 0.003660, -0.000003
4.413865, 3.473738, 0.003650, -0.000003
4.417505, 3.471521, 0.003640, -0.000003
4.421135, 3.469305, 0.003630, -0.000003
4.424755, 3.467091, 0.003620, -0.000003
4.428366, 3.464878, 0.003611, -0.000003
4.431967, 3.462667, 0.003601, -0.000003
4.435559, 3.460457, 0.003592, -0.000003
4.439141, 3.458249, 0.003582, -0.000003
4.442715, 3.456042, 0.003573, -0.000003
4.446279, 3.453836, 0.003564, -0.000003
4.449834, 3.451632, 0.003555, -0.000003
4.453381, 3.449429, 0.003546, -0.000003
4.456918, 3.447227, 0.003538, -0.000003
4.460447, 3.445027, 0.003529, -0.000003
4.463968, 3.442829, 0.003521, -0.000003
4.467480, 3.440632, 0.003512, -0.000003
4.470985, 3.438436, 0.003504, -0.000003
4.474480, 3.436242, 0.003496, -0.000003
4.477968, 3.434049, 0.003488, -0.000003
4.481448, 3.431857, 0.003480, -0.000003
4.484920, 3.429667, 0.003472, -0.000003
4.488385, 3.427478, 0.003464, -0.000003
4.491842, 3.425291, 0.003457, -0.000003
4.495291, 3.423105, 0.003449, -0.000003
4.498733, 3.420920, 0.003442, -0.000003
4.502167, 3.418737, 0.003435, -0.000003
4.505595, 3.416556, 0.003427, -0.000003
4.509015, 3.414375, 0.003420, -0.000003
4.512428, 3.412196, 0.003413, -0.000003
4.515834, 3.410019, 0.003406, -0.000003
4.519233, 3.407843, 0.003399, -0.000003
4.522626, 3.405668, 0.003392, -0.000003
4.526011, 3.403495, 0.003386, -0.000003
4.529391, 3.401323, 0.003379, -0.000003
4.532763, 3.399152, 0.003373, -0.000003
4.536129, 3.396983, 0.003366, -0.000003
4.539489, 3.394815, 0.003360, -0.000003
4.542843, 3.392649, 0.003354, -0.000003
4.546190, 3.390484, 0.003347, -0.000003
4.549531, 3.388320, 0.003341, -0.000003
4.552866, 3.386158, 0.003335, -0.000003
4.556196, 3.383997, 0.003329, -0.000003
4.559519, 3.381838, 0.003323, -0.000003
4.562836, 3.379680, 0.003318, -0.000003
4.566148, 3.377523, 0.003312, -0.000003
4.569454, 3.375368, 0.003306, -0.000003
4.572755, 3.373214, 0.003301, -0.000003
4.576050, 3.371061, 0.003295, -0.000003
4.579339, 3.368910, 0.003290, -0.000003
4.582624, 3.366760, 0.003284, -0.000003
4.585902, 3.364612, 0.003279, -0.000003
4.589176, 3.362465, 0.003274, -0.000003
4.592444, 3.360319, 0.003268, -0.000003
4.595708, 3.358175, 0.003263, -0.000003
4.598966, 3.356032, 0.003258, -0.000003
4.602219, 3.353890, 0.003253, -0.000003
4.605468, 3.351750, 0.003248, -0.000003
4.608711, 3.349611, 0.003244, -0.000003
4.611950, 3.347474, 0.003239, -0.000003
4.615184, 3.345338, 0.003234, -0.000003
4.618414, 3.343203, 0.003229, -0.000003
4.621639, 3.341070, 0.003225, -0.000003
4.624859, 3.338938, 0.003220, -0.000003
4.628075, 3.336807, 0.003216, -0.000003
4.631287, 3.334678, 0.003211, -0.000003
4.634494, 3.332550, 0.003207, -0.000003
4.637697, 3.330423, 0.003203, -0.000003
4.640895, 3.328298, 0.003199, -0.000003
4.644090, 3.326174, 0.003194, -0.000003
4.647280, 3.324052, 0.003190, -0.000003
4.650466, 3.321931, 0.003186, -0.000003
4.653649, 3.319811, 0.003182, -0.000003
4.656827, 3.317693, 0.003178, -0.000003
4.660002, 3.315576, 0.003174, -0.000003
4.663172, 3.313460, 0.003171, -0.000003
4.666339, 3.311346, 0.003167, -0.000003
4.669502, 3.309233, 0.003163, -0.000003
4.672662, 3.307121, 0.003160, -0.000003
4.675818, 3.305011, 0.003156, -0.000003
4.678970, 3.302902, 0.003152, -0.000003
4.682119, 3.300795, 0.003149, -0.000003
4.685264, 3.298689, 0.003145, -0.000003
4.688406, 3.296584, 0.003142, -0.000003
4.691545, 3.294480, 0.003139, -0.000003
4.694680, 3.292378, 0.003135, -0.000003
4.697812, 3.290277, 0.003132, -0.000003
4.700941, 3.288178, 0.003129, -0.000003
4.704067, 3.286080, 0.003126, -0.000003
4.707190, 3.283983, 0.003123, -0.000003
4.710309, 3.281887, 0.003120, -0.000003
4.713426, 3.279793, 0.003117, -0.000003
4.716539, 3.277701, 0.003114, -0.000003
4.719650, 3.275609, 0.003111, -0.000003
4.722758, 3.273519, 0.003108, -0.000003
4.725863, 3.271430, 0.003105, -0.000003
4.728965, 3.269343, 0.003102, -0.000003
4.732065, 3.267257, 0.003100, -0.000003
4.735162, 3.265172, 0.003097, -0.000003
4.738256, 3.263089, 0.003094, -0.000003
4.741348, 3.261007, 0.003092, -0.000003
4.744437, 3.258926, 0.003089, -0.000003
4.747524, 3.256847, 0.003087, -0.000003
4.750608, 3.254769, 0.003084, -0.000003
4.753690, 3.252692, 0.003082, -0.000003
4.756770, 3.250616, 0.003080, -0.000003
4.759847, 3.248542, 0.003077, -0.000003
4.762922, 3.246470, 0.003075, -0.000003
4.765995, 3.244398, 0.003073, -0.000003
4.769066, 3.242328, 0.003071, -0.000003
4.772135, 3.240259, 0.003069, -0.000003
4.775201, 3.238192, 0.003067, -0.000003
4.778266, 3.236126, 0.003065, -0.000003
4.781328, 3.234061, 0.003063, -0.000003
4.784389, 3.231997, 0.003061, -0.000003
4.787447, 3.229935, 0.003059, -0.000003
4.790504, 3.227874, 0.003057, -0.000003
4.793559, 3.225815, 0.003055, -0.000003
4.796613, 3.223757, 0.003053, -0.000003
4.799664, 3.221700, 0.003052, -0.000003
4.802714, 3.219644, 0.003050, -0.000003
4.805762, 3.217590, 0.003048, -0.000003
4.808809, 3.215537, 0.003047, -0.000003
4.811854, 3.213485, 0.003045, -0.000003
4.814897, 3.211435, 0.003044, -0.000003
4.817940, 3.209386, 0.003042, -0.000003
4.820980, 3.207338, 0.003041, -0.000003
4.824020, 3.205292, 0.003039, -0.000003
4.827058, 3.203247, 0.003038, -0.000003
4.830094, 3.201203, 0.003037, -0.000003
4.833130, 3.199161, 0.003035, -0.000003
4.836164, 3.197119, 0.003034, -0.000003
4.839197, 3.195080, 0.003033, -0.000003
4.842229, 3.193041, 0.003032, -0.000003
4.845259, 3.191004, 0.003031, -0.000003
4.848289, 3.188968, 0.003030, -0.000003
4.851318, 3.186933, 0.003029, -0.000003
4.854346, 3.184900, 0.003028, -0.000003
4.857373, 3.182868, 0.003027, -0.000003
4.860399, 3.180837, 0.003026, -0.000003
4.863424, 3.178808, 0.003025, -0.000003
4.866448, 3.176779, 0.003024, -0.000003
4.869472, 3.174753, 0.003024, -0.000003
4.872494, 3.172727, 0.003023, -0.000003
4.875517, 3.170703, 0.003022, -0.000003
4.878538, 3.168680, 0.003022, -0.000003
4.881559, 3.166658, 0.003021, -0.000003
4.884580, 3.164638, 0.003020, -0.000003
4.887599, 3.162619, 0.003020, -0.000003
4.890619, 3.160601, 0.003019, -0.000003
4.893638, 3.158584, 0.003019, -0.000003
4.896657, 3.156569, 0.003019, -0.000003
4.899675, 3.154555, 0.003018, -0.000003
4.902693, 3.152543, 0.003018, -0.000003
4.905711, 3.150531, 0.003018, -0.000003
4.908728, 3.148521, 0.003018, -0.000003
4.911745, 3.146513, 0.003017, -0.000003
4.914763, 3.144505, 0.003017, -0.000003
4.917780, 3.142499, 0.003017, -0.000003
4.920797, 3.140494, 0.003017, -0.000003
4.923814, 3.138490, 0.003017, -0.000003
4.926831, 3.136488, 0.003017, -0.000003
4.929848, 3.134487, 0.003017, -0.000003
4.932865, 3.132487, 0.003017, -0.000003
4.935882, 3.130489, 0.003017, -0.000003
4.938900, 3.128492, 0.003017, -0.000003
4.941917, 3.126497, 0.003017, -0.000003
4.944935, 3.124503, 0.003018, -0.000003
4.947952, 3.122510, 0.003018, -0.000003
4.950970, 3.120518, 0.003018, -0.000003
4.953989, 3.118528, 0.003018, -0.000003
4.957007, 3.116540, 0.003019, -0.000003
4.960026, 3.114553, 0.003019, -0.000003
4.963046, 3.112567, 0.003019, -0.000003
4.966065, 3.110583, 0.003020, -0.000003
4.969086, 3.108600, 0.003020, -0.000003
4.972106, 3.106618, 0.003021, -0.000003
4.975128, 3.104638, 0.003021, -0.000003
4.978150, 3.102659, 0.003022, -0.000003
4.981172, 3.100682, 0.003023, -0.000003
4.984195, 3.098706, 0.003023, -0.000003
4.987219, 3.096732, 0.003024, -0.000003
4.990244, 3.094758, 0.003025, -0.000003
4.993270, 3.092787, 0.003026, -0.000003
4.996296, 3.090817, 0.003026, -0.000003
4.999323, 3.088848, 0.003027, -0.000003
5.002352, 3.086880, 0.003028, -0.000003
5.005381, 3.084914, 0.003029, -0.000003
5.008411, 3.082949, 0.003030, -0.000003
5.011443, 3.080986, 0.003031, -0.000003
5.014475, 3.079024, 0.003033, -0.000003
5.017509, 3.077064, 0.003034, -0.000003
5.020544, 3.075105, 0.003035, -0.000003
5.023580, 3.073147, 0.003036, -0.000003
5.026618, 3.071191, 0.003038, -0.000003
5.029657, 3.069236, 0.003039, -0.000003
5.032698, 3.067283, 0.003040, -0.000003
5.035739, 3.065331, 0.003042, -0.000003
5.038783, 3.063380, 0.003043, -0.000003
5.041828, 3.061431, 0.003045, -0.000003
5.044875, 3.059483, 0.003047, -0.000003
5.047923, 3.057536, 0.003048, -0.000003
5.050973, 3.055591, 0.003050, -0.000003
5.054025, 3.053648, 0.003052, -0.000003
5.057078, 3.051705, 0.003054, -0.000003
5.060134, 3.049765, 0.003056, -0.000003
5.063191, 3.047825, 0.003057, -0.000003
5.066251, 3.045887, 0.003059, -0.000003
5.069312, 3.043950, 0.003061, -0.000003
5.072376, 3.042015, 0.003064, -0.000003
5.075441, 3.040081, 0.003066, -0.000003
5.078509, 3.038149, 0.003068, -0.000003
5.081579, 3.036218, 0.003070, -0.000003
5.084652, 3.034288, 0.003072, -0.000003
5.087726, 3.032360, 0.003075, -0.000003
5.090803, 3.030433, 0.003077, -0.000003
5.093883, 3.028507, 0.003080, -0.000003
5.096965, 3.026583, 0.003082, -0.000003
5.100050, 3.024661, 0.003085, -0.000003
5.103137, 3.022739, 0.003087, -0.000003
5.106227, 3.020820, 0.003090, -0.000003
5.109320, 3.018901, 0.003093, -0.000003
5.112416, 3.016984, 0.003096, -0.000003
5.115514, 3.015068, 0.003098, -0.000003
5.118616, 3.013154, 0.003101, -0.000003
5.121720, 3.011241, 0.003104, -0.000003
5.124827, 3.009330, 0.003107, -0.000003
5.127938, 3.007419, 0.003111, -0.000003
5.131052, 3.005511, 0.003114, -0.000003
5.134169, 3.003603, 0.003117, -0.000003
5.137289, 3.001698, 0.003120, -0.000003
5.140413, 2.999793, 0.003124, -0.000003
5.143540, 2.997890, 0.003127, -0.000003
5.146670, 2.995988, 0.003131, -0.000003
5.149804, 2.994088, 0.003134, -0.000003
5.152942, 2.992189, 0.003138, -0.000003
5.156084, 2.990292, 0.003141, -0.000003
5.159229, 2.988396, 0.003145, -0.000003
5.162378, 2.986501, 0.003149, -0.000003
5.165531, 2.984608, 0.003153, -0.000003
5.168688, 2.982716, 0.003157, -0.000003
5.171849, 2.980825, 0.003161, -0.000003
5.175014, 2.978936, 0.003165, -0.000003
5.178184, 2.977049, 0.003169, -0.000003
5.181357, 2.975162, 0.003174, -0.000003
5.184535, 2.973277, 0.003178, -0.000003
5.187718, 2.971394, 0.003182, -0.000003
5.190905, 2.969512, 0.003187, -0.000003
5.194097, 2.967631, 0.003192, -0.000003
5.197293, 2.965752, 0.003196, -0.000003
5.200494, 2.963874, 0.003201, -0.000003
5.203700, 2.961998, 0.003206, -0.000003
5.206910, 2.960123, 0.003211, -0.000003
5.210126, 2.958250, 0.003216, -0.000003
5.213347, 2.956378, 0.003221, -0.000003
5.216573, 2.954507, 0.003226, -0.000003
5.219804, 2.952638, 0.003231, -0.000003
5.223041, 2.950770, 0.003237, -0.000003
5.226283, 2.948903, 0.003242, -0.000003
5.229531, 2.947038, 0.003248, -0.000003
5.232784, 2.945175, 0.003253, -0.000003
5.236043, 2.943313, 0.003259, -0.000003
5.239308, 2.941452, 0.003265, -0.000003
5.242578, 2.939593, 0.003271, -0.000003
5.245855, 2.937735, 0.003277, -0.000003
5.249138, 2.935879, 0.003283, -0.000003
5.252427, 2.934024, 0.003289, -0.000003
5.255723, 2.932170, 0.003295, -0.000003
5.259024, 2.930318, 0.003302, -0.000003
5.262333, 2.928467, 0.003308, -0.000003
5.265648, 2.926618, 0.003315, -0.000003
5.268970, 2.924770, 0.003322, -0.000003
5.272299, 2.922924, 0.003329, -0.000003
5.275634, 2.921079, 0.003336, -0.000003
5.278977, 2.919236, 0.003343, -0.000003
5.282327, 2.917394, 0.003350, -0.000003
5.285685, 2.915554, 0.003357, -0.000003
5.289049, 2.913715, 0.003365, -0.000003
5.292422, 2.911877, 0.003372, -0.000003
5.295802, 2.910041, 0.003380, -0.000003
5.299190, 2.908206, 0.003388, -0.000003
5.302586, 2.906373, 0.003396, -0.000003
5.305991, 2.904542, 0.003404, -0.000003
5.309403, 2.902711, 0.003412, -0.000003
5.312824, 2.900883, 0.003421, -0.000003
5.316253, 2.899056, 0.003429, -0.000003
5.319692, 2.897230, 0.003438, -0.000003
5.323139, 2.895406, 0.003447, -0.000003
5.326595, 2.893583, 0.003456, -0.000003
5.330060, 2.891762, 0.003465, -0.000003
5.333534, 2.889942, 0.003474, -0.000003
5.337018, 2.888124, 0.003484, -0.000003
5.340512, 2.886307, 0.003494, -0.000003
5.344015, 2.884492, 0.003503, -0.000003
5.347529, 2.882678, 0.003513, -0.000003
5.351052, 2.880866, 0.003524, -0.000003
5.354586, 2.879056, 0.003534, -0.000003
5.358130, 2.877247, 0.003544, -0.000003
5.361686, 2.875439, 0.003555, -0.000003
5.365252, 2.873633, 0.003566, -0.000003
5.368829, 2.871829, 0.003577, -0.000003
5.372417, 2.870026, 0.003588, -0.000003
5.376017, 2.868225, 0.003600, -0.000003
5.379629, 2.866425, 0.003612, -0.000003
5.383252, 2.864627, 0.003624, -0.000003
5.386888, 2.862831, 0.003636, -0.000003
5.390536, 2.861036, 0.003648, -0.000003
5.394197, 2.859242, 0.003661, -0.000003
5.397870, 2.857451, 0.003674, -0.000003
5.401557, 2.855661, 0.003687, -0.000003
5.405257, 2.853872, 0.003700, -0.000003
5.408970, 2.852085, 0.003714, -0.000003
5.412698, 2.850300, 0.003727, -0.000003
5.416439, 2.848517, 0.003741, -0.000003
5.420195, 2.846735, 0.003756, -0.000003
5.423966, 2.844955, 0.003771, -0.000003
5.427751, 2.843176, 0.003786, -0.000003
5.431552, 2.841399, 0.003801, -0.000003
5.435368, 2.839624, 0.003816, -0.000003
5.439200, 2.837850, 0.003832, -0.000003
5.443049, 2.836079, 0.003848, -0.000003
5.446914, 2.834309, 0.003865, -0.000003
5.450796, 2.832540, 0.003882, -0.000003
5.454695, 2.830774, 0.003899, -0.000003
5.458612, 2.829009, 0.003917, -0.000003
5.462546, 2.827246, 0.003935, -0.000003
5.466499, 2.825485, 0.003953, -0.000003
5.470471, 2.823726, 0.003972, -0.000003
5.474462, 2.821968, 0.003991, -0.000003
5.478473, 2.820212, 0.004011, -0.000003
5.482503, 2.818459, 0.004031, -0.000003
5.486554, 2.816707, 0.004051, -0.000003
5.490626, 2.814957, 0.004072, -0.000003
5.494720, 2.813208, 0.004093, -0.000003
5.498835, 2.811462, 0.004115, -0.000003
5.502973, 2.809718, 0.004138, -0.000003
5.507134, 2.807975, 0.004161, -0.000003
5.511318, 2.806235, 0.004184, -0.000003
5.515527, 2.804497, 0.004208, -0.000003
5.519760, 2.802760, 0.004233, -0.000003
5.524019, 2.801026, 0.004258, -0.000003
5.528303, 2.799294, 0.004284, -0.000003
5.532614, 2.797564, 0.004311, -0.000003
5.536952, 2.795836, 0.004338, -0.000003
5.541319, 2.794110, 0.004366, -0.000003
5.545714, 2.792387, 0.004395, -0.000003
5.550139, 2.790665, 0.004425, -0.000003
5.554594, 2.788946, 0.004455, -0.000003
5.559080, 2.787230, 0.004486, -0.000003
5.563598, 2.785515, 0.004518, -0.000003
5.568149, 2.783803, 0.004551, -0.000003
5.572735, 2.782094, 0.004585, -0.000003
5.577355, 2.780387, 0.004620, -0.000003
5.582011, 2.778682, 0.004656, -0.000003
5.586704, 2.776980, 0.004693, -0.000003
5.591435, 2.775281, 0.004731, -0.000003
5.596206, 2.773584, 0.004771, -0.000003
5.601018, 2.771890, 0.004811, -0.000003
5.605871, 2.770199, 0.004853, -0.000003
5.610768, 2.768510, 0.004897, -0.000003
5.615710, 2.766825, 0.004942, -0.000003
5.620698, 2.765142, 0.004988, -0.000003
5.625734, 2.763463, 0.005036, -0.000003
5.630820, 2.761787, 0.005086, -0.000003
5.635957, 2.760114, 0.005137, -0.000003
